OrderDetailKey|OrderDetailId|OrderId|ProductId|OrderDetailUnitPrice|Quantity|Discount|OrderKey|CustomerId|EmployeeId|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry|ProductKey|ProductName|SupplierId|CategoryId|QuantityPerUnit|ProductUnitPrice|UnitsInStock|UnitsOnOrder|ReorderLevel|Discontinued|CustomerKey|OrderDetailCompanyName|OrderDetailContactName|OrderDetailContactTitle|OrderDetailAddress|OrderDetailCity|OrderDetailRegion|OrderDetailPostalCode|OrderDetailCountry|OrderDetailPhone|OrderDetailFax|EmployeeKey|LastName|FirstName|Title|TitleOfCourtesy|BirthDate|HireDate|EmployeeAddress|EmployeeCity|EmployeeRegion|EmployeePostalCode|EmployeeCountry|HomePhone|Extension|Photo|Notes|ReportsTo|PhotoPath|SupplierKey|SupplierCompanyName|SupplierContactName|SupplierContactTitle|Address|City|Region|PostalCode|Country|SupplierPhone|SupplierFax|HomePage|CategoryKey|CategoryName|Description|OrderDateKey|OrderDateId|OrderDayNameNum|OrderDayNameFull|OrderDayNameAbbrev|OrderMonthNum|OrderMonthFull|OrderMonthAbbrev|OrderDay|OrderYear|OrderWeek|OrderQuarter|OrderHalf|RequiredDateKey|RequiredDateId|RequiredDayNameNum|RequiredDayNameFull|RequiredDayNameAbbrev|RequiredMonthNum|RequiredMonthFull|RequiredMonthAbbrev|RequiredDay|RequiredYear|RequiredWeek|RequiredQuarter|RequiredHalf|ShippedDateKey|ShippedDateId|ShippedDayNameNum|ShippedDayNameFull|ShippedDayNameAbbrev|ShippedMonthNum|ShippedMonthFull|ShippedMonthAbbrev|ShippedDay|ShippedYear|ShippedWeek|ShippedQuarter|ShippedHalf|BirthDateKey|BirthDateId|BirthDayNameNum|BirthDayNameFull|BirthDayNameAbbrev|BirthMonthNum|BirthMonthFull|BirthMonthAbbrev|BirthDay|BirthYear|BirthWeek|BirthQuarter|BirthHalf|HireDateKey|HireDateId|HireDayNameNum|HireDayNameFull|HireDayNameAbbrev|HireMonthNum|HireMonthFull|HireMonthAbbrev|HireDay|HireYear|HireWeek|HireQuarter|HireHalf|ShipperKey|CompanyName|Phone
895|10583/29|10583|29|123.79|10|0.0|335|WARTH|2|2013-06-30|2013-07-28|2013-07-04|2|7.28|Wartian Herkku|Torikatu 38|Oulu|Scandinavia|90110|Finland|28|Thüringer Rostbratwurst|12|6|50 bags x 30 sausgs.|123.79|0|0|0|1|86.0|Wartian Herkku|Pirkko Koskitalo|Accounting Manager|Torikatu 38|Oulu|Scandinavia|90110|Finland|981-443655|981-443655|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|11|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|International Marketing Mgr.|Bogenallee 51|Frankfurt|Western Europe|60439|Germany|(069) 992755|Unknown Value|Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#|5|Meat/Poultry|Prepared meats|41453|41453|0|Sunday|Sun|6|June|Jun|30|2013|26|2|1|41481|41481|0|Sunday|Sun|7|July|Jul|28|2013|30|3|2|41457.0|41457.0|4|Thursday|Thu|7.0|July|Jul|4.0|2013.0|27.0|3.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
896|10583/60|10583|60|34.0|24|0.15|335|WARTH|2|2013-06-30|2013-07-28|2013-07-04|2|7.28|Wartian Herkku|Torikatu 38|Oulu|Scandinavia|90110|Finland|59|Camembert Pierrot|28|4|15 - 300 g rounds|34.0|19|0|0|0|86.0|Wartian Herkku|Pirkko Koskitalo|Accounting Manager|Torikatu 38|Oulu|Scandinavia|90110|Finland|981-443655|981-443655|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|27|Gai pâturage|Eliane Noz|Sales Representative|Bat. B 3, rue des Alpes|Annecy|Western Europe|74000|France|38.76.98.06|38.76.98.58|Unknown Value|3|Dairy Products|Cheeses|41453|41453|0|Sunday|Sun|6|June|Jun|30|2013|26|2|1|41481|41481|0|Sunday|Sun|7|July|Jul|28|2013|30|3|2|41457.0|41457.0|4|Thursday|Thu|7.0|July|Jul|4.0|2013.0|27.0|3.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
897|10583/69|10583|69|36.0|10|0.15|335|WARTH|2|2013-06-30|2013-07-28|2013-07-04|2|7.28|Wartian Herkku|Torikatu 38|Oulu|Scandinavia|90110|Finland|68|Gudbrandsdalsost|15|4|10 kg pkg.|36.0|26|0|15|0|86.0|Wartian Herkku|Pirkko Koskitalo|Accounting Manager|Torikatu 38|Oulu|Scandinavia|90110|Finland|981-443655|981-443655|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|14|Norske Meierier|Beate Vileid|Marketing Manager|Hatlevegen 5|Sandvika|Scandinavia|1320|Norway|(0)2-953010|Unknown Value|Unknown Value|3|Dairy Products|Cheeses|41453|41453|0|Sunday|Sun|6|June|Jun|30|2013|26|2|1|41481|41481|0|Sunday|Sun|7|July|Jul|28|2013|30|3|2|41457.0|41457.0|4|Thursday|Thu|7.0|July|Jul|4.0|2013.0|27.0|3.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
898|10584/31|10584|31|12.5|50|0.05|336|BLONP|4|2013-06-30|2013-07-28|2013-07-04|1|59.14|Blondel père et fils|24, place Kléber|Strasbourg|Western Europe|67000|France|30|Gorgonzola Telino|14|4|12 - 100 g pkgs|12.5|0|70|20|0|6.0|Blondesddsl père et fils|Frédérique Citeaux|Marketing Manager|24, place Kléber|Strasbourg|Western Europe|67000|France|88.60.15.31|88.60.15.32|3|Peacock|Margaret|Sales Representative|Mrs.|1969-09-19|2025-05-03|4110 Old Redmond Rd.|Redmond|North America|98052|USA|(206) 555-8122|5176|Unknown Value|Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.|2.0|http://accweb/emmployees/peacock.bmp|13|Formaggi Fortini s.r.l.|Elio Rossi|Sales Representative|Viale Dante, 75|Ravenna|Southern Europe|48100|Italy|(0544) 60323|(0544) 60603|#FORMAGGI.HTM#|3|Dairy Products|Cheeses|41453|41453|0|Sunday|Sun|6|June|Jun|30|2013|26|2|1|41481|41481|0|Sunday|Sun|7|July|Jul|28|2013|30|3|2|41457.0|41457.0|4|Thursday|Thu|7.0|July|Jul|4.0|2013.0|27.0|3.0|2.0|25463|25463|5|Friday|Fri|9|September|Sep|19|1969|38|3|2|45778|45778|6|Saturday|Sat|5|May|May|3|2025|18|2|1|0|Speedy Express|(503) 555-9831
899|10585/47|10585|47|9.5|15|0.0|337|WELLI|7|2013-07-01|2013-07-29|2013-07-10|1|13.41|Wellington Importadora|Rua do Mercado, 12|Resende|South America|08737-363|Brazil|46|Zaanse koeken|22|3|10 - 4 oz boxes|9.5|36|0|0|0|87.0|Wellington Importadora|Paula Parente|Sales Manager|Rua do Mercado, 12|Resende|South America|08737-363|Brazil|(14) 555-8122|Unknown Value|6|King|Robert|Sales Representative|Mr.|1992-05-29|2026-01-02|Edgeham Hollow Winchester Way|London|British Isles|RG1 9SP|UK|(71) 555-5598|465|Unknown Value|Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled 'Selling in Europe,' he was transferred to the London office in March 1993.|5.0|http://accweb/emmployees/davolio.bmp|21|Zaanse Snoepfabriek|Dirk Luchte|Accounting Manager|Verkoop Rijnweg 22|Zaandam|Northern Europe|9999 ZZ|Netherlands|(12345) 1212|(12345) 1210|Unknown Value|2|Confections|Desserts, candies, and sweet breads|41454|41454|1|Monday|Mon|7|July|Jul|1|2013|27|3|2|41482|41482|1|Monday|Mon|7|July|Jul|29|2013|31|3|2|41463.0|41463.0|3|Wednesday|Wed|7.0|July|Jul|10.0|2013.0|28.0|3.0|2.0|33751|33751|5|Friday|Fri|5|May|May|29|1992|22|2|1|46022|46022|5|Friday|Fri|1|January|Jan|2|2026|1|1|1|0|Speedy Express|(503) 555-9831
900|10586/52|10586|52|7.0|4|0.15|338|REGGC|9|2013-07-02|2013-07-30|2013-07-09|1|0.48|Reggiani Caseifici|Strada Provinciale 124|Reggio Emilia|Southern Europe|42100|Italy|51|Filo Mix|24|5|16 - 2 kg boxes|7.0|38|0|25|0|65.0|Reggiani Caseifici|Maurizio Moroni|Sales Associate|Strada Provinciale 124|Reggio Emilia|Southern Europe|42100|Italy|0522-556721|0522-556722|8|Dodsworth|Anne|Sales Representative|Ms.|1998-01-27|2026-11-15|7 Houndstooth Rd.|London|British Isles|WG2 7LT|UK|(71) 555-4444|452|Unknown Value|Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.|5.0|http://accweb/emmployees/davolio.bmp|23|G'day, Mate|Wendy Mackenzie|Sales Representative|170 Prince Edward Parade Hunter's Hill|Sydney|NSW|2042|Australia|(02) 555-5914|(02) 555-4873|G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#|4|Grains/Cereals|Breads, crackers, pasta, and cereal|41455|41455|2|Tuesday|Tue|7|July|Jul|2|2013|27|3|2|41483|41483|2|Tuesday|Tue|7|July|Jul|30|2013|31|3|2|41462.0|41462.0|2|Tuesday|Tue|7.0|July|Jul|9.0|2013.0|28.0|3.0|2.0|35820|35820|2|Tuesday|Tue|1|January|Jan|27|1998|5|1|1|46339|46339|0|Sunday|Sun|11|November|Nov|15|2026|46|4|2|0|Speedy Express|(503) 555-9831
901|10587/26|10587|26|31.23|6|0.0|339|QUEDE|1|2013-07-02|2013-07-30|2013-07-09|1|62.52|Que Delícia|Rua da Panificadora, 12|Rio de Janeiro|South America|02389-673|Brazil|25|Gumbär Gummibärchen|11|3|100 - 250 g bags|31.23|15|0|0|0|60.0|Que Delícia|Bernardo Batista|Accounting Manager|Rua da Panificadora, 12|Rio de Janeiro|South America|02389-673|Brazil|(21) 555-4252|(21) 555-4545|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|10|Heli Süßwaren GmbH & Co. KG|Petra Winkler|Sales Manager|Tiergartenstraße 5|Berlin|Western Europe|10785|Germany|(010) 9984510|Unknown Value|Unknown Value|2|Confections|Desserts, candies, and sweet breads|41455|41455|2|Tuesday|Tue|7|July|Jul|2|2013|27|3|2|41483|41483|2|Tuesday|Tue|7|July|Jul|30|2013|31|3|2|41462.0|41462.0|2|Tuesday|Tue|7.0|July|Jul|9.0|2013.0|28.0|3.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|0|Speedy Express|(503) 555-9831
902|10587/35|10587|35|18.0|20|0.0|339|QUEDE|1|2013-07-02|2013-07-30|2013-07-09|1|62.52|Que Delícia|Rua da Panificadora, 12|Rio de Janeiro|South America|02389-673|Brazil|34|Steeleye Stout|16|1|24 - 12 oz bottles|18.0|20|0|15|0|60.0|Que Delícia|Bernardo Batista|Accounting Manager|Rua da Panificadora, 12|Rio de Janeiro|South America|02389-673|Brazil|(21) 555-4252|(21) 555-4545|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|15|Bigfoot Breweries|Cheryl Saylor|Regional Account Rep.|3400 - 8th Avenue Suite 210|Bend|North America|97101|USA|(503) 555-9931|Unknown Value|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41455|41455|2|Tuesday|Tue|7|July|Jul|2|2013|27|3|2|41483|41483|2|Tuesday|Tue|7|July|Jul|30|2013|31|3|2|41462.0|41462.0|2|Tuesday|Tue|7.0|July|Jul|9.0|2013.0|28.0|3.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|0|Speedy Express|(503) 555-9831
903|10587/77|10587|77|13.0|20|0.0|339|QUEDE|1|2013-07-02|2013-07-30|2013-07-09|1|62.52|Que Delícia|Rua da Panificadora, 12|Rio de Janeiro|South America|02389-673|Brazil|76|Original Frankfurter grüne Soße|12|2|12 boxes|13.0|32|0|15|0|60.0|Que Delícia|Bernardo Batista|Accounting Manager|Rua da Panificadora, 12|Rio de Janeiro|South America|02389-673|Brazil|(21) 555-4252|(21) 555-4545|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|11|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|International Marketing Mgr.|Bogenallee 51|Frankfurt|Western Europe|60439|Germany|(069) 992755|Unknown Value|Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#|1|Condiments|Sweet and savory sauces, relishes, spreads, and seasonings|41455|41455|2|Tuesday|Tue|7|July|Jul|2|2013|27|3|2|41483|41483|2|Tuesday|Tue|7|July|Jul|30|2013|31|3|2|41462.0|41462.0|2|Tuesday|Tue|7.0|July|Jul|9.0|2013.0|28.0|3.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|0|Speedy Express|(503) 555-9831
904|10588/18|10588|18|62.5|40|0.2|340|QUICK|2|2013-07-03|2013-07-31|2013-07-10|3|194.67|QUICK-Stop|Taucherstraße 10|Cunewalde|Western Europe|01307|Germany|17|Carnarvon Tigers|7|8|16 kg pkg.|62.5|42|0|0|0|62.0|QUICK-Stop|Horst Kloss|Accounting Manager|Taucherstraße 10|Cunewalde|Western Europe|01307|Germany|0372-035188|Unknown Value|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|6|Pavlova, Ltd.|Ian Devling|Marketing Manager|74 Rose St. Moonie Ponds|Melbourne|Victoria|3058|Australia|(03) 444-2343|(03) 444-6588|Unknown Value|7|Seafood|Seaweed and fish|41456|41456|3|Wednesday|Wed|7|July|Jul|3|2013|27|3|2|41484|41484|3|Wednesday|Wed|7|July|Jul|31|2013|31|3|2|41463.0|41463.0|3|Wednesday|Wed|7.0|July|Jul|10.0|2013.0|28.0|3.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|2|Federal Shipping|(503) 555-9931
905|10588/42|10588|42|14.0|100|0.2|340|QUICK|2|2013-07-03|2013-07-31|2013-07-10|3|194.67|QUICK-Stop|Taucherstraße 10|Cunewalde|Western Europe|01307|Germany|41|Singaporean Hokkien Fried Mee|20|5|32 - 1 kg pkgs.|14.0|26|0|0|1|62.0|QUICK-Stop|Horst Kloss|Accounting Manager|Taucherstraße 10|Cunewalde|Western Europe|01307|Germany|0372-035188|Unknown Value|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|19|Leka Trading|Chandra Leka|Owner|471 Serangoon Loop, Suite #402|Singapore|South-East Asia|0512|Singapore|555-8787|Unknown Value|Unknown Value|4|Grains/Cereals|Breads, crackers, pasta, and cereal|41456|41456|3|Wednesday|Wed|7|July|Jul|3|2013|27|3|2|41484|41484|3|Wednesday|Wed|7|July|Jul|31|2013|31|3|2|41463.0|41463.0|3|Wednesday|Wed|7.0|July|Jul|10.0|2013.0|28.0|3.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|2|Federal Shipping|(503) 555-9931
906|10589/35|10589|35|18.0|4|0.0|341|GREAL|8|2013-07-04|2013-08-01|2013-07-14|2|4.42|Great Lakes Food Market|2732 Baker Blvd.|Eugene|North America|97403|USA|34|Steeleye Stout|16|1|24 - 12 oz bottles|18.0|20|0|15|0|31.0|Great Lakes Food Market|Howard Snyder|Marketing Manager|2732 Baker Blvd.|Eugene|North America|97403|USA|(503) 555-7555|Unknown Value|7|Callahan|Laura|Inside Sales Coordinator|Ms.|1990-01-09|2026-03-05|4726 - 11th Ave. N.E.|Seattle|North America|98105|USA|(206) 555-1189|2344|Unknown Value|Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.|2.0|http://accweb/emmployees/davolio.bmp|15|Bigfoot Breweries|Cheryl Saylor|Regional Account Rep.|3400 - 8th Avenue Suite 210|Bend|North America|97101|USA|(503) 555-9931|Unknown Value|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41457|41457|4|Thursday|Thu|7|July|Jul|4|2013|27|3|2|41485|41485|4|Thursday|Thu|8|August|Aug|1|2013|31|3|2|41467.0|41467.0|0|Sunday|Sun|7.0|July|Jul|14.0|2013.0|28.0|3.0|2.0|32880|32880|2|Tuesday|Tue|1|January|Jan|9|1990|2|1|1|46084|46084|4|Thursday|Thu|3|March|Mar|5|2026|10|1|1|1|United Package|(503) 555-3199
907|10590/1|10590|1|18.0|20|0.0|342|MEREP|4|2013-07-07|2013-08-04|2013-07-14|3|44.77|Mère Paillarde|43 rue St. Laurent|Montréal|North America|H1J 1C3|Canada|0|Chai|1|1|10 boxes x 20 bags|18.0|39|0|10|0|50.0|Mère Paillarde|Jean Fresnière|Marketing Assistant|43 rue St. Laurent|Montréal|North America|H1J 1C3|Canada|(514) 555-8054|(514) 555-8055|3|Peacock|Margaret|Sales Representative|Mrs.|1969-09-19|2025-05-03|4110 Old Redmond Rd.|Redmond|North America|98052|USA|(206) 555-8122|5176|Unknown Value|Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.|2.0|http://accweb/emmployees/peacock.bmp|0|Exotic Liquids|Charlotte Cooper|Purchasing Manager|49 Gilbert St.|London|British Isles|EC1 4SD|UK|(171) 555-2222|Unknown Value|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41460|41460|0|Sunday|Sun|7|July|Jul|7|2013|27|3|2|41488|41488|0|Sunday|Sun|8|August|Aug|4|2013|31|3|2|41467.0|41467.0|0|Sunday|Sun|7.0|July|Jul|14.0|2013.0|28.0|3.0|2.0|25463|25463|5|Friday|Fri|9|September|Sep|19|1969|38|3|2|45778|45778|6|Saturday|Sat|5|May|May|3|2025|18|2|1|2|Federal Shipping|(503) 555-9931
908|10590/77|10590|77|13.0|60|0.05|342|MEREP|4|2013-07-07|2013-08-04|2013-07-14|3|44.77|Mère Paillarde|43 rue St. Laurent|Montréal|North America|H1J 1C3|Canada|76|Original Frankfurter grüne Soße|12|2|12 boxes|13.0|32|0|15|0|50.0|Mère Paillarde|Jean Fresnière|Marketing Assistant|43 rue St. Laurent|Montréal|North America|H1J 1C3|Canada|(514) 555-8054|(514) 555-8055|3|Peacock|Margaret|Sales Representative|Mrs.|1969-09-19|2025-05-03|4110 Old Redmond Rd.|Redmond|North America|98052|USA|(206) 555-8122|5176|Unknown Value|Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.|2.0|http://accweb/emmployees/peacock.bmp|11|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|International Marketing Mgr.|Bogenallee 51|Frankfurt|Western Europe|60439|Germany|(069) 992755|Unknown Value|Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#|1|Condiments|Sweet and savory sauces, relishes, spreads, and seasonings|41460|41460|0|Sunday|Sun|7|July|Jul|7|2013|27|3|2|41488|41488|0|Sunday|Sun|8|August|Aug|4|2013|31|3|2|41467.0|41467.0|0|Sunday|Sun|7.0|July|Jul|14.0|2013.0|28.0|3.0|2.0|25463|25463|5|Friday|Fri|9|September|Sep|19|1969|38|3|2|45778|45778|6|Saturday|Sat|5|May|May|3|2025|18|2|1|2|Federal Shipping|(503) 555-9931
909|10591/3|10591|3|10.0|14|0.0|343|VAFFE|1|2013-07-07|2013-07-21|2013-07-16|1|55.92|Vaffeljernet|Smagsloget 45|Århus|Northern Europe|8200|Denmark|2|Aniseed Syrup|1|2|12 - 550 ml bottles|10.0|13|70|25|0|82.0|Vaffeljernet|Palle Ibsen|Sales Manager|Smagsloget 45|Århus|Northern Europe|8200|Denmark|86 21 32 43|86 22 33 44|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|0|Exotic Liquids|Charlotte Cooper|Purchasing Manager|49 Gilbert St.|London|British Isles|EC1 4SD|UK|(171) 555-2222|Unknown Value|Unknown Value|1|Condiments|Sweet and savory sauces, relishes, spreads, and seasonings|41460|41460|0|Sunday|Sun|7|July|Jul|7|2013|27|3|2|41474|41474|0|Sunday|Sun|7|July|Jul|21|2013|29|3|2|41469.0|41469.0|2|Tuesday|Tue|7.0|July|Jul|16.0|2013.0|29.0|3.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|0|Speedy Express|(503) 555-9831
910|10591/7|10591|7|30.0|10|0.0|343|VAFFE|1|2013-07-07|2013-07-21|2013-07-16|1|55.92|Vaffeljernet|Smagsloget 45|Århus|Northern Europe|8200|Denmark|6|Uncle Bob's Organic Dried Pears|3|7|12 - 1 lb pkgs.|30.0|15|0|10|0|82.0|Vaffeljernet|Palle Ibsen|Sales Manager|Smagsloget 45|Århus|Northern Europe|8200|Denmark|86 21 32 43|86 22 33 44|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|2|Grandma Kelly's Homestead|Regina Murphy|Sales Representative|707 Oxford Rd.|Ann Arbor|North America|48104|USA|(313) 555-5735|(313) 555-3349|Unknown Value|6|Produce|Dried fruit and bean curd|41460|41460|0|Sunday|Sun|7|July|Jul|7|2013|27|3|2|41474|41474|0|Sunday|Sun|7|July|Jul|21|2013|29|3|2|41469.0|41469.0|2|Tuesday|Tue|7.0|July|Jul|16.0|2013.0|29.0|3.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|0|Speedy Express|(503) 555-9831
911|10591/54|10591|54|7.45|50|0.0|343|VAFFE|1|2013-07-07|2013-07-21|2013-07-16|1|55.92|Vaffeljernet|Smagsloget 45|Århus|Northern Europe|8200|Denmark|53|Tourtière|25|6|16 pies|7.45|21|0|10|0|82.0|Vaffeljernet|Palle Ibsen|Sales Manager|Smagsloget 45|Århus|Northern Europe|8200|Denmark|86 21 32 43|86 22 33 44|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|24|Ma Maison|Jean-Guy Lauzon|Marketing Manager|2960 Rue St. Laurent|Montréal|North America|H1J 1C3|Canada|(514) 555-9022|Unknown Value|Unknown Value|5|Meat/Poultry|Prepared meats|41460|41460|0|Sunday|Sun|7|July|Jul|7|2013|27|3|2|41474|41474|0|Sunday|Sun|7|July|Jul|21|2013|29|3|2|41469.0|41469.0|2|Tuesday|Tue|7.0|July|Jul|16.0|2013.0|29.0|3.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|0|Speedy Express|(503) 555-9831
